"cdCliente","Cliente","CanalAtendimento","cdCidade"
"172449","Cliente 2458","CONVENIENCIA","33"
"172450","Cliente 11195","MERCEARIA","52"
"172451","Cliente 7834","MERCEARIA","55"
"172452","Cliente 2067","CONFEITARIA/PANIFICADORA","17"
"172454","Cliente 7818","CONFEITARIA/PANIFICADORA","82"
"172455","Cliente 1434","QUIOSQUES","148"
"172457","Cliente 11344","CONFEITARIA/PANIFICADORA","148"
"172459","Cliente 7946","HOTEL/MOTEL","71"
"172460","Cliente 9461","CONVENIENCIA","63"
"172461","Cliente 1210","CONFEITARIA/PANIFICADORA","106"
"172462","Cliente 6328","CONFEITARIA/PANIFICADORA","77"
"172463","Cliente 5445","CONVENIENCIA","25"
"172464","Cliente 6365","CONFEITARIA/PANIFICADORA","10"
"172470","Cliente 6753","CONVENIENCIA","4"
"172471","Cliente 553","MERCEARIA","81"
"172472","Cliente 9188","RESTAURANTE","79"
"172475","Cliente 1226","CONFEITARIA/PANIFICADORA","10"
"172476","Cliente 7825","MERCEARIA","54"
"172477","Cliente 4317","MERCEARIA","79"
"172478","Cliente 3839","TERCEIROS","79"
"172479","Cliente 4032","BARES TRADICIONAIS","91"
"172480","Cliente 8461","LIVRARIA/PAPELARIA","79"
"172482","Cliente 2707","MERCEARIA","139"
"172483","Cliente 3551","PASTELARIA/PIZZARIA","31"
"172487","Cliente 2019","BARES TRADICIONAIS","52"
"172488","Cliente 2963","BOMBONIERE/BAZAR","25"
"172489","Cliente 9217","SM DE 02 A 04 CHECK-OUT","47"
"172490","Cliente 754","SM DE 05 A 09 CHECK-OUT","144"
"172491","Cliente 600","SM DE 02 A 04 CHECK-OUT","25"
"172492","Cliente 3530","BARES TRADICIONAIS","104"
"172493","Cliente 2022","MERCEARIA","79"
"172496","Cliente 5673","QUIOSQUES","25"
"172498","Cliente 4954","MERCEARIA","77"
"172499","Cliente 11189","MERCEARIA","52"
"172500","Cliente 3696","CONFEITARIA/PANIFICADORA","79"
"172502","Cliente 3948","BOMBONIERE/BAZAR","38"
"172503","Cliente 2696","BARES TRADICIONAIS","144"
"172504","Cliente 1021","CONVENIENCIA","63"
"172505","Cliente 877","BOMBONIERE/BAZAR","52"
"172506","Cliente 909","CONFEITARIA/PANIFICADORA","98"
"172508","Cliente 2704","MERCEARIA","144"
"172509","Cliente 7846","MERCEARIA","54"
"172512","Cliente 9358","SM DE 02 A 04 CHECK-OUT","25"
"172513","Cliente 3570","MERCEARIA","15"
"172514","Cliente 5580","PASTELARIA/PIZZARIA","154"
"172515","Cliente 11472","MERCEARIA","56"
"172517","Cliente 6494","SM DE 02 A 04 CHECK-OUT","104"
"172518","Cliente 2440","MERCEARIA","135"
"172519","Cliente 10937","MERCEARIA","25"
"172520","Cliente 8513","RESTAURANTE","25"
"172521","Cliente 1472","SM ACIMA DE 20 CHECK-OUT",""
"172522","Cliente 6463","ACOUGUE/VERDUREIRA","47"
"172523","Cliente 6800","CONFEITARIA/PANIFICADORA","52"
"172525","Cliente 10727","MERCEARIA","114"
"172526","Cliente 11615","SM DE 10 A 19 CHECK-OUT","104"
"172527","Cliente 4182","SM DE 10 A 19 CHECK-OUT","52"
"172529","Cliente 8543","FLORICULTURA/CESTAS","25"
"172530","Cliente 7839","RESTAURANTE","71"
"172531","Cliente 10768","MERCEARIA","68"
"172532","Cliente 6548","MERCEARIA","63"
"172533","Cliente 10688","CONFEITARIA/PANIFICADORA","88"
"172534","Cliente 8423","RESTAURANTE","140"
"172536","Cliente 10867","MERCEARIA","152"
"172543","Cliente 8538","SUPER TROCA","53"
"172544","Cliente 11551","BOMBONIERE/BAZAR","144"
"172545","Cliente 11235","TERCEIROS","31"
"172546","Cliente 2167","CONFEITARIA/PANIFICADORA","96"
"172547","Cliente 8441","MERCEARIA","17"
"172549","Cliente 7200","MERCEARIA","108"
"172550","Cliente 11452","CONFEITARIA/PANIFICADORA","96"
"172551","Cliente 9368","SM DE 10 A 19 CHECK-OUT","140"
"172552","Cliente 3628","MERCEARIA","25"
"172553","Cliente 9250","SM DE 02 A 04 CHECK-OUT","98"
"172554","Cliente 9382","ACOUGUE/VERDUREIRA","47"
"172555","Cliente 5037","RESTAURANTE","17"
"172556","Cliente 5133","CONFEITARIA/PANIFICADORA","125"
"172558","Cliente 10773","HOTEL/MOTEL","162"
"172559","Cliente 978","CONFEITARIA/PANIFICADORA","139"
"172562","Cliente 3583","SM DE 05 A 09 CHECK-OUT","136"
"172563","Cliente 601","FLORICULTURA/CESTAS","68"
"172566","Cliente 3750","INDUSTRIA/EMPRESA","77"
"172567","Cliente 2221","CONVENIENCIA","52"
"172568","Cliente 11091","LIVRARIA/PAPELARIA","17"
"172569","Cliente 2094","ACOUGUE/VERDUREIRA","136"
"172570","Cliente 2304","SORVETERIA","152"
"172571","Cliente 888","MATERIAL DE CONSTRUCAO","17"
"172572","Cliente 4241","BOMBONIERE/BAZAR","79"
"172573","Cliente 2863","BOMBONIERE/BAZAR","79"
"172574","Cliente 9509","BOMBONIERE/BAZAR","77"
"172576","Cliente 6876","CONSTRUTORAS E CONSTRUCAO","71"
"172577","Cliente 2700","FLORICULTURA/CESTAS","54"
"172580","Cliente 10718","LOJA DE DEPARTAMENTO",""
"172581","Cliente 9275","LOJA DE DEPARTAMENTO",""
"172583","Cliente 7929","MERCEARIA","139"
"172584","Cliente 5236","HOTEL/MOTEL","25"
"172588","Cliente 7033","RESTAURANTE","17"
"172589","Cliente 682","SM DE 02 A 04 CHECK-OUT","144"
"172590","Cliente 11442","AGROPECUARIA/CACA E PESCA","79"
"172591","Cliente 4966","AGROPECUARIA/CACA E PESCA","79"
"172592","Cliente 934","SM DE 10 A 19 CHECK-OUT","104"
"172593","Cliente 7215","QUIOSQUES","17"
"172594","Cliente 2197","SM DE 02 A 04 CHECK-OUT","77"
"172595","Cliente 2325","CONVENIENCIA","25"
"172596","Cliente 7139","CONFEITARIA/PANIFICADORA","139"
"172597","Cliente 5034","CONVENIENCIA","107"
"172598","Cliente 6530","SM DE 05 A 09 CHECK-OUT","71"
"172599","Cliente 1450","AGROPECUARIA/CACA E PESCA","79"
"172600","Cliente 5458","CONFEITARIA/PANIFICADORA","77"
"172601","Cliente 2645","CONFEITARIA/PANIFICADORA","7"
"172604","Cliente 11510","CONVENIENCIA","52"
"172605","Cliente 5368","ACOUGUE/VERDUREIRA","104"
"172607","Cliente 8631","MERCEARIA","148"
"172608","Cliente 2725","CONFEITARIA/PANIFICADORA","148"
"172609","Cliente 2134","CONFEITARIA/PANIFICADORA","17"
"172610","Cliente 10809","SORVETERIA","63"
"172611","Cliente 6500","CONFEITARIA/PANIFICADORA","63"
"172612","Cliente 4973","FLORICULTURA/CESTAS","77"
"172613","Cliente 3548","LIVRARIA/PAPELARIA","71"
"172616","Cliente 11587","AGROPECUARIA/CACA E PESCA","98"
"172617","Cliente 5275","CONFEITARIA/PANIFICADORA","17"
"172618","Cliente 7118","SM DE 02 A 04 CHECK-OUT","79"
"172619","Cliente 10071","MERCEARIA","64"
"172621","Cliente 6476","QUIOSQUES","25"
"172622","Cliente 1154","TERCEIROS","104"
"172624","Cliente 7916","MERCEARIA","47"
"172625","Cliente 10972","SM DE 02 A 04 CHECK-OUT","1"
"172626","Cliente 8445","SM DE 02 A 04 CHECK-OUT","79"
"172627","Cliente 8548","BARES TRADICIONAIS","17"
"172630","Cliente 5576","BARES TRADICIONAIS","34"
"172631","Cliente 4237","MERCEARIA","47"
"172632","Cliente 2723","MERCEARIA","38"
"172633","Cliente 11463","HOTEL/MOTEL","77"
"172634","Cliente 5404","MERCEARIA","1"
"172635","Cliente 6874","SM DE 02 A 04 CHECK-OUT","79"
"172637","Cliente 8051","BOMBONIERE/BAZAR","25"
"172638","Cliente 7050","MERCEARIA","24"
"172639","Cliente 2122","CONFEITARIA/PANIFICADORA","71"
"172640","Cliente 2132","MERCEARIA","25"
"172641","Cliente 2099","MERCEARIA","88"
"172642","Cliente 636","MERCEARIA","68"
"172643","Cliente 7876","CONVENIENCIA","79"
"172644","Cliente 8038","LOJA DE BRINQUEDOS/ELETRONICO","128"
"172646","Cliente 5565","MERCEARIA","25"
"172647","Cliente 5082","MERCEARIA","81"
"172648","Cliente 11248","COOPERATIVAS","25"
"172649","Cliente 9470","MERCEARIA","71"
"172650","Cliente 2233","CONFEITARIA/PANIFICADORA","77"
"172651","Cliente 7902","MERCEARIA","160"
"172652","Cliente 9487","MERCEARIA","107"
"172653","Cliente 8149","MERCEARIA","76"
"172654","Cliente 1384","MERCEARIA","52"
"172655","Cliente 10800","MERCEARIA","104"
"172656","Cliente 3588","MERCEARIA","125"
"172657","Cliente 8071","MERCEARIA","23"
"172659","Cliente 11021","LOJA DE BRINQUEDOS/ELETRONICO","25"
"172660","Cliente 712","CONFEITARIA/PANIFICADORA","52"
"172661","Cliente 7883","ACOUGUE/VERDUREIRA","128"
"172662","Cliente 4337","RESTAURANTE","38"
"172667","Cliente 2131","MERCEARIA","25"
"172669","Cliente 6496","CONFEITARIA/PANIFICADORA","77"
"172670","Cliente 7961","FLORICULTURA/CESTAS","81"
"172672","Cliente 7919","MERCEARIA","25"
"172673","Cliente 658","LOJA DE BRINQUEDOS/ELETRONICO","25"
"172674","Cliente 5056","MERCEARIA","118"
"172679","Cliente 8459","BARES TRADICIONAIS","7"
"172698","Cliente 6900","MERCEARIA","52"
"172702","Cliente 4025","LIVRARIA/PAPELARIA","52"
"172710","Cliente 6867","SM DE 02 A 04 CHECK-OUT","52"
"172716","Cliente 8083","BARES TRADICIONAIS","52"
"172738","Cliente 5698","LANCHONETES, CASAS DE CHÁ","52"
"172743","Cliente 2905","ACOUGUE/VERDUREIRA","52"
"172785","Cliente 5494","MERCEARIA","104"
"172798","Cliente 5409","CAFETERIA","104"
"172803","Cliente 5613","LOJA DE DEPARTAMENTO","104"
"172840","Cliente 11486","FARMACIAS E DROGARIAS","140"
"172861","Cliente 11359","BARES TRADICIONAIS","52"
"172864","Cliente 9985","BANCA DE REVISTA","52"
"172866","Cliente 2872","CONFEITARIA/PANIFICADORA","52"
"172869","Cliente 5486","MERCEARIA","52"
"172871","Cliente 2828","RESTAURANTE","52"
"172914","Cliente 9630","BARES TRADICIONAIS","144"
"172919","Cliente 998","CONFEITARIA/PANIFICADORA","153"
"172930","Cliente 2362","RESTAURANTE","9"
"172965","Cliente 7246","CONVENIENCIA","17"
"172969","Cliente 2311","RESTAURANTE","17"
"172970","Cliente 11208","CONVENIENCIA","17"
"172972","Cliente 1475","BARES TRADICIONAIS","17"
"172977","Cliente 7143","CONVENIENCIA","17"
"172992","Cliente 856","BARES TRADICIONAIS","17"
"172999","Cliente 9600","ACOUGUE/VERDUREIRA","34"
"173030","Cliente 8048","FARMACIAS E DROGARIAS","25"
"173037","Cliente 9752","RESTAURANTE","25"
"173040","Cliente 3803","CONFEITARIA/PANIFICADORA","25"
"173059","Cliente 9678","BOMBONIERE/BAZAR","25"
"173076","Cliente 4266","BOMBONIERE/BAZAR","25"
"173081","Cliente 8104","BARES TRADICIONAIS","25"
"173099","Cliente 8187","QUIOSQUES","25"
"173106","Cliente 5194","CONVENIENCIA","25"
"173115","Cliente 887","CONVENIENCIA","25"
"173118","Cliente 5685","RESTAURANTE","25"
"173127","Cliente 9517","BARES TRADICIONAIS","25"
"173160","Cliente 5084","CAFETERIA","25"
"173200","Cliente 8280","CONFEITARIA/PANIFICADORA","144"
"173270","Cliente 11447","BARES TRADICIONAIS","34"
"173294","Cliente 3876","RESTAURANTE","71"
"173296","Cliente 4127","RESTAURANTES E SIMILARES","71"
"173297","Cliente 9323","BOMBONIERE/BAZAR","71"
"173298","Cliente 11374","RESTAURANTES E SIMILARES","71"
"173315","Cliente 8449","RESTAURANTES E SIMILARES","71"
"173323","Cliente 9764","SM DE 02 A 04 CHECK-OUT","71"
"173329","Cliente 3580","MERCEARIA","71"
"173372","Cliente 993","SM DE 02 A 04 CHECK-OUT","98"
"173401","Cliente 3999","MERCEARIA","155"
"173425","Cliente 823","BARES TRADICIONAIS","55"
"173448","Cliente 4368","RESTAURANTE","77"
"173464","Cliente 8156","CONFEITARIA/PANIFICADORA","77"
"173479","Cliente 9692","MERCEARIA","77"
"173522","Cliente 2321","CONFEITARIA/PANIFICADORA","68"
"173538","Cliente 2909","CONFEITARIA/PANIFICADORA","68"
"173541","Cliente 9520","CONFEITARIA/PANIFICADORA","68"
"173543","Cliente 4325","CAFETERIA","71"
"173553","Cliente 4271","RESTAURANTE","79"
"173559","Cliente 6870","QUIOSQUES","79"
"173562","Cliente 3775","ACOUGUE/VERDUREIRA","79"
"173567","Cliente 6736","CONFEITARIA/PANIFICADORA","79"
"173574","Cliente 11132","FARMACIAS E DROGARIAS","9"
"173582","Cliente 6896","MATERIAL DE CONSTRUCAO","79"
"173600","Cliente 7145","BARES TRADICIONAIS","139"
"173644","Cliente 1330","MERCEARIA","18"
"173664","Cliente 1352","CAFETERIA","47"
"173667","Cliente 4018","ACOUGUE/VERDUREIRA","47"
"173684","Cliente 10846","BOMBONIERE/BAZAR","47"
"173691","Cliente 6549","ACOUGUE/VERDUREIRA","47"
"173713","Cliente 11115","RESTAURANTE","66"
"173716","Cliente 6774","CONVENIENCIA","66"
"173722","Cliente 5314","RESTAURANTE","76"
"173739","Cliente 5468","MERCEARIA","107"
"173740","Cliente 5703","CONVENIENCIA","107"
"173741","Cliente 8226","CONVENIENCIA","108"
"173761","Cliente 9783","ACOUGUE/VERDUREIRA","146"
"173763","Cliente 9876","PASTELARIA/PIZZARIA","31"
"173781","Cliente 9525","RESTAURANTE","151"
"173789","Cliente 5825","CONFEITARIA/PANIFICADORA","160"
"173791","Cliente 3637","BARES TRADICIONAIS","160"
"173793","Cliente 8602","RESTAURANTE","160"
"173794","Cliente 783","CONFEITARIA/PANIFICADORA","160"
"173799","Cliente 10849","CONFEITARIA/PANIFICADORA","160"
"173801","Cliente 9721","SM DE 02 A 04 CHECK-OUT","160"
"173808","Cliente 7043","ATACADO","161"
"173814","Cliente 3797","CONVENIENCIA","164"
"173863","Cliente 11105","LOJA DE DEPARTAMENTO","79"
"173871","Cliente 743","MERCEARIA","33"
"173872","Cliente 2157","BARES TRADICIONAIS","68"
"173873","Cliente 662","MERCEARIA","160"
"173874","Cliente 5097","SM DE 10 A 19 CHECK-OUT","110"
"173875","Cliente 3653","SORVETERIA","75"
"173876","Cliente 7235","BOMBONIERE/BAZAR","38"
"173877","Cliente 5268","MERCEARIA","81"
"173878","Cliente 2363","LOJA DE BRINQUEDOS/ELETRONICO","25"
"173879","Cliente 5822","BOMBONIERE/BAZAR","25"
"173880","Cliente 2763","TERCEIROS","98"
"173881","Cliente 6588","SM DE 05 A 09 CHECK-OUT","104"
"173882","Cliente 2256","SM DE 05 A 09 CHECK-OUT","52"
"173883","Cliente 5046","ACOUGUE/VERDUREIRA","96"
"173884","Cliente 9875","SM DE 02 A 04 CHECK-OUT","79"
"173885","Cliente 10072","PRESTADORA DE SERVICOS","25"
"173886","Cliente 1385","MECANICA DE CARRO","71"
"173887","Cliente 9310","CONFEITARIA/PANIFICADORA","81"
"173888","Cliente 6647","MERCEARIA","142"
"173891","Cliente 2349","TERCEIROS","104"
"173896","Cliente 9552","MERCEARIA","34"
"173897","Cliente 3986","SM DE 02 A 04 CHECK-OUT","41"
"173899","Cliente 11087","FLORICULTURA/CESTAS","47"
"173900","Cliente 3670","BOMBONIERE/BAZAR","25"
"173901","Cliente 11446","ACOUGUE/VERDUREIRA","24"
"173903","Cliente 5119","MERCEARIA","140"
"173904","Cliente 9596","ATACADO","79"
"173905","Cliente 9341","INDUSTRIA/EMPRESA","71"
"173906","Cliente 2949","CONSTRUTORAS E CONSTRUCAO","17"
"173921","Cliente 5144","CONVENIENCIA","9"
"173928","Cliente 9546","ATACADO","52"
"173929","Cliente 10831","MERCEARIA","71"
"173931","Cliente 7070","MERCEARIA","71"
"173934","Cliente 9445","RESTAURANTE","17"
"173935","Cliente 5075","MERCEARIA","17"
"173936","Cliente 8170","BARES TRADICIONAIS","110"
"173937","Cliente 4132","CONFEITARIA/PANIFICADORA","25"
"173949","Cliente 2547","ATACADO","47"
"173951","Cliente 10910","CONVENIENCIA","101"
"173952","Cliente 4227","MERCEARIA","81"
"173953","Cliente 5733","CONFEITARIA/PANIFICADORA","81"
"173956","Cliente 796","ACOUGUE/VERDUREIRA","79"
"173962","Cliente 5172","RESTAURANTE","47"
"173964","Cliente 9489","MERCEARIA","144"
"173966","Cliente 3877","CONFEITARIA/PANIFICADORA","71"
"173967","Cliente 9485","BARES TRADICIONAIS","25"
"173968","Cliente 5169","BARES TRADICIONAIS","25"
"173970","Cliente 9971","CONFEITARIA/PANIFICADORA","137"
"173971","Cliente 9322","MERCEARIA","79"
"173975","Cliente 5269","RESTAURANTE","96"
"173976","Cliente 10908","BARES TRADICIONAIS","17"
"173977","Cliente 5777","CONFEITARIA/PANIFICADORA","110"
"173979","Cliente 1135","BOMBONIERE/BAZAR","44"
"173980","Cliente 2350","MERCEARIA","23"
"173981","Cliente 4121","RESTAURANTE","71"
"173982","Cliente 875","SM DE 02 A 04 CHECK-OUT","25"
"173983","Cliente 9516","SM DE 02 A 04 CHECK-OUT","71"
"173986","Cliente 718","BOMBONIERE/BAZAR","82"
"173987","Cliente 5243","CONVENIENCIA","104"
"173991","Cliente 2160","MERCEARIA","104"
"173994","Cliente 6793","CONFEITARIA/PANIFICADORA","59"
"173996","Cliente 11024","CONVENIENCIA","47"
"173997","Cliente 770","BARES TRADICIONAIS","47"
"173999","Cliente 4017","MERCEARIA","77"
"174002","Cliente 11107","MERCEARIA","71"
"174014","Cliente 3654","MERCEARIA","66"
"174015","Cliente 2198","CONFEITARIA/PANIFICADORA","66"
"174016","Cliente 2381","LOJA DE EQUIP COM OFICINA","31"
"174019","Cliente 8658","RESTAURANTE","96"
"174020","Cliente 1346","FARMACIA/DROGARIA","7"
"174024","Cliente 3697","MATERIAL DE CONSTRUCAO","24"
"174027","Cliente 4142","CONFEITARIA/PANIFICADORA","17"
"174031","Cliente 5583","MERCEARIA","104"
"174032","Cliente 4202","MERCEARIA","53"
"174033","Cliente 2339","MERCEARIA","66"
"174037","Cliente 1061","CONFEITARIA/PANIFICADORA","104"
"174040","Cliente 11592","CONFEITARIA/PANIFICADORA","104"
"174042","Cliente 10989","ACOUGUE/VERDUREIRA","104"
"174045","Cliente 11026","SM DE 02 A 04 CHECK-OUT","25"
"174048","Cliente 9492","MERCEARIA","17"
"174050","Cliente 1236","CONFEITARIA/PANIFICADORA","88"
"174051","Cliente 11379","BARES TRADICIONAIS","88"
"174055","Cliente 6741","BARES TRADICIONAIS","104"
"174057","Cliente 10896","CONFEITARIA/PANIFICADORA","104"
"174064","Cliente 4135","ACOUGUE/VERDUREIRA","104"
"174068","Cliente 10872","BARES TRADICIONAIS","71"
"174069","Cliente 5606","BARES TRADICIONAIS","66"
"174072","Cliente 9645","ACOUGUE/VERDUREIRA","25"
"174077","Cliente 8165","MERCEARIA","66"
"174084","Cliente 6842","MERCEARIA","98"
"174088","Cliente 6781","CONFEITARIA/PANIFICADORA","104"
"174090","Cliente 9450","CONFEITARIA/PANIFICADORA","79"
"174091","Cliente 9709","BOMBONIERE/BAZAR","98"
"174092","Cliente 4033","CONFEITARIA/PANIFICADORA","98"
"174098","Cliente 5041","CONVENIENCIA","73"
"174100","Cliente 10781","MERCEARIA","73"
"174101","Cliente 1405","RESTAURANTE","47"
"174103","Cliente 724","MERCEARIA","53"
"174104","Cliente 9452","MERCEARIA","108"
"174108","Cliente 5185","CONFEITARIA/PANIFICADORA","71"
"174109","Cliente 9937","BARES TRADICIONAIS","19"
"174112","Cliente 11188","BARES TRADICIONAIS","47"
"174113","Cliente 5464","MERCEARIA","47"
"174119","Cliente 5573","BARES TRADICIONAIS","34"
"174120","Cliente 2179","CONFEITARIA/PANIFICADORA","52"
"174121","Cliente 5572","SM DE 05 A 09 CHECK-OUT","34"
"174122","Cliente 2537","SM DE 05 A 09 CHECK-OUT","72"
"174130","Cliente 3745","CONCESSIONARIAS CARRO","25"
"174131","Cliente 5179","BARES TRADICIONAIS","71"
"174135","Cliente 9454","MERCEARIA","71"
"174136","Cliente 4345","CONFEITARIA/PANIFICADORA","104"
"174144","Cliente 9523","MERCEARIA","98"
"174147","Cliente 5739","RESTAURANTE","98"
"174148","Cliente 9899","ACOUGUE/VERDUREIRA","79"
"174149","Cliente 9371","BARES TRADICIONAIS","98"
"174151","Cliente 6913","MERCEARIA","33"
"174153","Cliente 8660","BARES TRADICIONAIS","72"
"174156","Cliente 11134","BARES TRADICIONAIS","61"
"174158","Cliente 1062","CONVENIENCIA","72"
"174160","Cliente 7976","MERCEARIA","71"
"174163","Cliente 9882","CONFEITARIA/PANIFICADORA","155"
"174164","Cliente 903","BARES TRADICIONAIS","110"
"174171","Cliente 8120","MERCEARIA","25"
"174172","Cliente 8202","CONFEITARIA/PANIFICADORA","79"
"174177","Cliente 6869","LIVRARIA/PAPELARIA","47"
"174180","Cliente 3679","CONVENIENCIA","77"
"174182","Cliente 695","MERCEARIA","17"
"174183","Cliente 1290","MERCEARIA","70"
"174184","Cliente 11131","MERCEARIA","77"
"174186","Cliente 696","MERCEARIA","17"
"174191","Cliente 4042","CONFEITARIA/PANIFICADORA","19"
"174192","Cliente 11465","RESTAURANTE","25"
"174193","Cliente 11332","PRESTADORA DE SERVICOS","52"
"174196","Cliente 2514","MERCEARIA","73"
"174200","Cliente 5735","QUIOSQUES","151"
"174201","Cliente 3695","MERCEARIA","56"
"174202","Cliente 1276","BARES TRADICIONAIS","47"
"174203","Cliente 11145","BARES TRADICIONAIS","47"
"174207","Cliente 5103","RESTAURANTE","47"
"174208","Cliente 3771","MERCEARIA","77"
"174211","Cliente 9797","CONFEITARIA/PANIFICADORA","56"
"174216","Cliente 5797","BARES TRADICIONAIS","71"
"174217","Cliente 1261","BARES TRADICIONAIS","55"
"174231","Cliente 11524","CONFEITARIA/PANIFICADORA","72"
"174233","Cliente 11520","CONVENIENCIA","72"
"174234","Cliente 11512","BOMBONIERE/BAZAR","142"
"174235","Cliente 5222","CONFEITARIA/PANIFICADORA","29"
"174237","Cliente 6760","MERCEARIA","71"
"174238","Cliente 6696","ACOUGUE/VERDUREIRA","71"
"174239","Cliente 5681","CONFEITARIA/PANIFICADORA","98"
"174243","Cliente 5593","BARES TRADICIONAIS","77"
"174244","Cliente 8184","BARES TRADICIONAIS","127"
"174253","Cliente 5678","CONFEITARIA/PANIFICADORA","104"
"174254","Cliente 9925","BARES TRADICIONAIS","131"
"174257","Cliente 5078","RESTAURANTE","29"
"174259","Cliente 11514","MERCEARIA","98"
"174262","Cliente 6698","MERCEARIA","139"
"174263","Cliente 5321","MERCEARIA","104"
"174264","Cliente 10047","MERCEARIA","98"
"174267","Cliente 2472","FLORICULTURA/CESTAS","25"
"174268","Cliente 9512","ACOUGUE/VERDUREIRA","127"
"174269","Cliente 8671","MERCEARIA","66"
"174273","Cliente 11454","SM DE 02 A 04 CHECK-OUT","149"
"174276","Cliente 5824","AGROPECUARIA/CACA E PESCA","9"
"174277","Cliente 3661","MERCEARIA","98"
"174278","Cliente 753","MERCEARIA","153"
"174284","Cliente 10808","MERCEARIA","98"
"174285","Cliente 10903","MERCEARIA","104"
"174288","Cliente 3705","CONFEITARIA/PANIFICADORA","71"
"174292","Cliente 9449","MERCEARIA","88"
"174298","Cliente 9862","RESTAURANTE","116"
"174303","Cliente 11355","CONFEITARIA/PANIFICADORA","33"
"174315","Cliente 8362","MERCEARIA","71"
"174317","Cliente 1078","ACOUGUE/VERDUREIRA","130"
"174320","Cliente 6490","FARMACIA/DROGARIA","53"
"174323","Cliente 9775","CONVENIENCIA","101"
"174325","Cliente 2278","CONFEITARIA/PANIFICADORA","9"
"174326","Cliente 5448","BOMBONIERE/BAZAR","110"
"174328","Cliente 8306","CONFEITARIA/PANIFICADORA","132"
"174329","Cliente 5804","CONFEITARIA/PANIFICADORA","104"
"174330","Cliente 11603","BOMBONIERE/BAZAR","9"
"174349","Cliente 9713","CONFEITARIA/PANIFICADORA","47"
"174352","Cliente 10050","MERCEARIA","155"
"174359","Cliente 10851","MERCEARIA","90"
"174360","Cliente 11217","RESTAURANTE","63"
